n,idx,distribution,travel,serv,obj,iters,time,alg,cost_profile,scaling
15,10,0,0,1,2218.573,0.0,82.114,mtsp,"(1, 2.5, 10)",0.4
15,11,0,0,0,1265.188,0.0,83.639,mtsp,"(1, 2.5, 10)",0.4
15,11,0,0,1,2260.464,0.0,81.553,mtsp,"(1, 2.5, 10)",0.4
15,12,0,0,0,1230.19,0.0,84.613,mtsp,"(1, 2.5, 10)",0.4
15,12,0,0,1,2116.761,0.0,90.343,mtsp,"(1, 2.5, 10)",0.4
15,13,0,0,0,1286.513,0.0,84.572,mtsp,"(1, 2.5, 10)",0.4
15,13,0,0,1,2263.041,0.0,89.65,mtsp,"(1, 2.5, 10)",0.4
15,14,0,0,0,1283.781,0.0,88.779,mtsp,"(1, 2.5, 10)",0.4
15,14,0,0,1,2296.458,0.0,85.842,mtsp,"(1, 2.5, 10)",0.4
15,15,0,0,0,1246.066,0.0,94.862,mtsp,"(1, 2.5, 10)",0.4
15,15,0,0,1,2324.168,0.0,88.545,mtsp,"(1, 2.5, 10)",0.4
15,16,0,0,0,1275.937,0.0,85.427,mtsp,"(1, 2.5, 10)",0.4
15,16,0,0,1,2486.223,0.0,83.547,mtsp,"(1, 2.5, 10)",0.4
15,17,0,0,0,1203.687,0.0,91.499,mtsp,"(1, 2.5, 10)",0.4
15,17,0,0,1,2117.34,0.0,84.506,mtsp,"(1, 2.5, 10)",0.4
15,18,0,0,0,1383.777,0.0,83.994,mtsp,"(1, 2.5, 10)",0.4
15,18,0,0,1,2466.218,0.0,94.758,mtsp,"(1, 2.5, 10)",0.4
15,19,0,0,0,1350.297,0.0,83.774,mtsp,"(1, 2.5, 10)",0.4
15,19,0,0,1,2436.586,0.0,88.651,mtsp,"(1, 2.5, 10)",0.4
15,2,0,0,0,1138.848,0.0,85.914,mtsp,"(1, 2.5, 10)",0.4
15,2,0,0,1,1870.85,0.0,92.705,mtsp,"(1, 2.5, 10)",0.4
15,3,0,0,0,1160.487,0.0,95.764,mtsp,"(1, 2.5, 10)",0.4
15,3,0,0,1,1970.853,0.0,94.219,mtsp,"(1, 2.5, 10)",0.4
15,4,0,0,0,1482.704,0.0,83.553,mtsp,"(1, 2.5, 10)",0.4
15,4,0,0,1,2660.751,0.0,80.912,mtsp,"(1, 2.5, 10)",0.4
15,5,0,0,0,1283.925,0.0,99.857,mtsp,"(1, 2.5, 10)",0.4
15,5,0,0,1,2183.585,0.0,94.323,mtsp,"(1, 2.5, 10)",0.4
15,6,0,0,0,1295.395,0.0,91.46,mtsp,"(1, 2.5, 10)",0.4
15,6,0,0,1,2207.037,0.0,91.339,mtsp,"(1, 2.5, 10)",0.4
15,7,0,0,0,1420.892,0.0,91.963,mtsp,"(1, 2.5, 10)",0.4
15,7,0,0,1,2537.298,0.0,82.41,mtsp,"(1, 2.5, 10)",0.4
15,8,0,0,0,1175.572,0.0,99.653,mtsp,"(1, 2.5, 10)",0.4
15,8,0,0,1,2112.956,0.0,88.785,mtsp,"(1, 2.5, 10)",0.4
15,9,0,0,0,1449.613,0.0,92.826,mtsp,"(1, 2.5, 10)",0.4
15,9,0,0,1,2522.63,0.0,89.176,mtsp,"(1, 2.5, 10)",0.4
15,0,0,0,0,1344.533,500.0,228.93,lns,"(1, 2.5, 10)",0.8
15,0,0,0,1,2187.114,941.0,226.545,lns,"(1, 2.5, 10)",0.8
15,1,0,0,0,1327.865,500.0,227.921,lns,"(1, 2.5, 10)",0.8
15,1,0,0,1,2198.195,806.0,227.885,lns,"(1, 2.5, 10)",0.8
15,10,0,0,0,1315.175,512.0,227.779,lns,"(1, 2.5, 10)",0.8
15,10,0,0,1,2121.405,807.0,226.795,lns,"(1, 2.5, 10)",0.8
15,11,0,0,0,1342.171,601.0,226.867,lns,"(1, 2.5, 10)",0.8
15,11,0,0,1,2187.093,964.0,226.61,lns,"(1, 2.5, 10)",0.8
15,12,0,0,0,1292.139,530.0,227.347,lns,"(1, 2.5, 10)",0.8
15,12,0,0,1,2113.893,823.0,227.261,lns,"(1, 2.5, 10)",0.8
15,13,0,0,0,1406.107,464.0,227.678,lns,"(1, 2.5, 10)",0.8
15,13,0,0,1,2303.712,800.0,227.063,lns,"(1, 2.5, 10)",0.8
15,14,0,0,0,1375.385,588.0,227.077,lns,"(1, 2.5, 10)",0.8
15,14,0,0,1,2214.925,945.0,226.519,lns,"(1, 2.5, 10)",0.8
15,15,0,0,0,1298.229,466.0,227.531,lns,"(1, 2.5, 10)",0.8
15,15,0,0,1,2164.876,794.0,226.67,lns,"(1, 2.5, 10)",0.8
15,16,0,0,0,1380.814,557.0,227.678,lns,"(1, 2.5, 10)",0.8
15,16,0,0,1,2236.205,832.0,227.625,lns,"(1, 2.5, 10)",0.8
15,17,0,0,0,1228.284,404.0,228.01,lns,"(1, 2.5, 10)",0.8
15,17,0,0,1,2043.333,816.0,227.537,lns,"(1, 2.5, 10)",0.8
15,18,0,0,0,1462.129,649.0,226.645,lns,"(1, 2.5, 10)",0.8
15,18,0,0,1,2402.613,912.0,226.801,lns,"(1, 2.5, 10)",0.8
15,19,0,0,0,1424.222,579.0,226.845,lns,"(1, 2.5, 10)",0.8
15,19,0,0,1,2338.856,961.0,226.406,lns,"(1, 2.5, 10)",0.8
15,2,0,0,0,1159.05,400.0,228.346,lns,"(1, 2.5, 10)",0.8
15,2,0,0,1,1924.86,881.0,226.966,lns,"(1, 2.5, 10)",0.8
15,3,0,0,0,1159.014,476.0,228.907,lns,"(1, 2.5, 10)",0.8
15,3,0,0,1,1924.231,874.0,226.693,lns,"(1, 2.5, 10)",0.8
15,4,0,0,0,1584.231,584.0,227.191,lns,"(1, 2.5, 10)",0.8
15,4,0,0,1,2612.727,905.0,226.682,lns,"(1, 2.5, 10)",0.8
15,5,0,0,0,1355.959,386.0,233.138,lns,"(1, 2.5, 10)",0.8
15,5,0,0,1,2204.894,703.0,230.199,lns,"(1, 2.5, 10)",0.8
15,6,0,0,0,1385.407,438.0,227.245,lns,"(1, 2.5, 10)",0.8
15,6,0,0,1,2320.674,902.0,226.751,lns,"(1, 2.5, 10)",0.8
15,7,0,0,0,1448.205,549.0,227.402,lns,"(1, 2.5, 10)",0.8
15,7,0,0,1,2368.875,869.0,227.045,lns,"(1, 2.5, 10)",0.8
15,8,0,0,0,1218.231,481.0,228.097,lns,"(1, 2.5, 10)",0.8
15,8,0,0,1,2016.672,778.0,228.017,lns,"(1, 2.5, 10)",0.8
15,9,0,0,0,1524.158,371.0,229.453,lns,"(1, 2.5, 10)",0.8
15,9,0,0,1,2599.915,829.0,226.544,lns,"(1, 2.5, 10)",0.8
15,0,0,0,0,1725.4,0.0,3.193,svf,"(1, 2.5, 10)",1.0
15,0,0,0,1,2519.465,0.0,1.464,svf,"(1, 2.5, 10)",1.0
15,1,0,0,0,1781.06,0.0,3.033,svf,"(1, 2.5, 10)",1.0
15,1,0,0,1,2623.07,0.0,1.496,svf,"(1, 2.5, 10)",1.0
15,10,0,0,0,1754.122,0.0,3.055,svf,"(1, 2.5, 10)",1.0
15,10,0,0,1,2551.51,0.0,1.305,svf,"(1, 2.5, 10)",1.0
15,11,0,0,0,1735.412,0.0,2.625,svf,"(1, 2.5, 10)",1.0
15,11,0,0,1,2525.033,0.0,1.381,svf,"(1, 2.5, 10)",1.0
15,12,0,0,0,1550.946,0.0,3.095,svf,"(1, 2.5, 10)",1.0
15,12,0,0,1,2359.191,0.0,2.225,svf,"(1, 2.5, 10)",1.0
15,13,0,0,0,1909.552,0.0,3.341,svf,"(1, 2.5, 10)",1.0
15,13,0,0,1,2766.668,0.0,1.395,svf,"(1, 2.5, 10)",1.0
15,14,0,0,0,1726.309,0.0,3.19,svf,"(1, 2.5, 10)",1.0
15,14,0,0,1,2633.383,0.0,1.675,svf,"(1, 2.5, 10)",1.0
15,15,0,0,0,1898.565,0.0,3.237,svf,"(1, 2.5, 10)",1.0
15,15,0,0,1,2663.081,0.0,1.545,svf,"(1, 2.5, 10)",1.0
15,16,0,0,0,1826.338,0.0,3.042,svf,"(1, 2.5, 10)",1.0
15,16,0,0,1,2641.062,0.0,1.498,svf,"(1, 2.5, 10)",1.0
15,17,0,0,0,1712.531,0.0,3.207,svf,"(1, 2.5, 10)",1.0
15,17,0,0,1,2412.101,0.0,1.307,svf,"(1, 2.5, 10)",1.0
15,18,0,0,0,1939.845,0.0,2.497,svf,"(1, 2.5, 10)",1.0
15,18,0,0,1,2915.247,0.0,1.199,svf,"(1, 2.5, 10)",1.0
15,19,0,0,0,1835.863,0.0,2.608,svf,"(1, 2.5, 10)",1.0
15,19,0,0,1,2744.279,0.0,1.459,svf,"(1, 2.5, 10)",1.0
15,2,0,0,0,1451.21,0.0,3.118,svf,"(1, 2.5, 10)",1.0
15,2,0,0,1,2146.0,0.0,1.752,svf,"(1, 2.5, 10)",1.0
15,3,0,0,0,1581.958,0.0,3.506,svf,"(1, 2.5, 10)",1.0
15,3,0,0,1,2275.96,0.0,1.792,svf,"(1, 2.5, 10)",1.0
15,4,0,0,0,1870.556,0.0,3.011,svf,"(1, 2.5, 10)",1.0
15,4,0,0,1,2857.164,0.0,1.34,svf,"(1, 2.5, 10)",1.0
15,5,0,0,0,1942.449,0.0,3.628,svf,"(1, 2.5, 10)",1.0
15,5,0,0,1,2794.587,0.0,1.494,svf,"(1, 2.5, 10)",1.0
15,6,0,0,0,1812.495,0.0,2.789,svf,"(1, 2.5, 10)",1.0
15,6,0,0,1,2686.735,0.0,1.287,svf,"(1, 2.5, 10)",1.0
15,7,0,0,0,1849.583,0.0,2.871,svf,"(1, 2.5, 10)",1.0
15,7,0,0,1,2794.377,0.0,1.327,svf,"(1, 2.5, 10)",1.0
15,8,0,0,0,1642.912,0.0,4.523,svf,"(1, 2.5, 10)",1.0
15,8,0,0,1,2375.121,0.0,3.268,svf,"(1, 2.5, 10)",1.0
15,9,0,0,0,1912.482,0.0,2.54,svf,"(1, 2.5, 10)",1.0
15,9,0,0,1,2930.972,0.0,1.07,svf,"(1, 2.5, 10)",1.0
15,0,0,0,0,1337.008,0.0,96.287,mtsp,"(1, 2.5, 10)",0.6
15,0,0,0,1,2265.247,0.0,88.787,mtsp,"(1, 2.5, 10)",0.6
15,1,0,0,0,1366.125,0.0,93.387,mtsp,"(1, 2.5, 10)",0.6
15,1,0,0,1,2367.2,0.0,83.842,mtsp,"(1, 2.5, 10)",0.6
15,10,0,0,0,1325.582,0.0,84.251,mtsp,"(1, 2.5, 10)",0.6
15,10,0,0,1,2212.01,0.0,83.008,mtsp,"(1, 2.5, 10)",0.6
15,11,0,0,0,1302.929,0.0,88.517,mtsp,"(1, 2.5, 10)",0.6
15,11,0,0,1,2296.056,0.0,81.793,mtsp,"(1, 2.5, 10)",0.6
15,12,0,0,0,1234.852,0.0,84.478,mtsp,"(1, 2.5, 10)",0.6
15,12,0,0,1,2192.565,0.0,83.555,mtsp,"(1, 2.5, 10)",0.6
15,13,0,0,0,1338.501,0.0,92.621,mtsp,"(1, 2.5, 10)",0.6
15,13,0,0,1,2298.506,0.0,82.426,mtsp,"(1, 2.5, 10)",0.6
15,14,0,0,0,1344.321,0.0,88.386,mtsp,"(1, 2.5, 10)",0.6
15,14,0,0,1,2272.012,0.0,81.429,mtsp,"(1, 2.5, 10)",0.6
15,15,0,0,0,1302.793,0.0,90.714,mtsp,"(1, 2.5, 10)",0.6
15,15,0,0,1,2219.81,0.0,95.496,mtsp,"(1, 2.5, 10)",0.6
15,16,0,0,0,1331.719,0.0,84.415,mtsp,"(1, 2.5, 10)",0.6
15,16,0,0,1,2509.923,0.0,82.79,mtsp,"(1, 2.5, 10)",0.6
15,17,0,0,0,1244.811,0.0,96.377,mtsp,"(1, 2.5, 10)",0.6
15,17,0,0,1,2137.817,0.0,85.944,mtsp,"(1, 2.5, 10)",0.6
15,18,0,0,0,1422.342,0.0,83.485,mtsp,"(1, 2.5, 10)",0.6
15,18,0,0,1,2516.689,0.0,86.478,mtsp,"(1, 2.5, 10)",0.6
15,19,0,0,0,1406.634,0.0,90.56,mtsp,"(1, 2.5, 10)",0.6
15,19,0,0,1,2366.445,0.0,82.012,mtsp,"(1, 2.5, 10)",0.6
15,2,0,0,0,1171.518,0.0,83.864,mtsp,"(1, 2.5, 10)",0.6
15,2,0,0,1,1866.326,0.0,88.596,mtsp,"(1, 2.5, 10)",0.6
15,3,0,0,0,1197.327,0.0,90.538,mtsp,"(1, 2.5, 10)",0.6
15,3,0,0,1,2041.081,0.0,87.942,mtsp,"(1, 2.5, 10)",0.6
15,4,0,0,0,1522.103,0.0,83.535,mtsp,"(1, 2.5, 10)",0.6
15,4,0,0,1,2628.908,0.0,82.157,mtsp,"(1, 2.5, 10)",0.6
15,5,0,0,0,1335.786,0.0,93.334,mtsp,"(1, 2.5, 10)",0.6
15,5,0,0,1,2264.28,0.0,91.418,mtsp,"(1, 2.5, 10)",0.6
15,6,0,0,0,1333.839,0.0,89.476,mtsp,"(1, 2.5, 10)",0.6
15,6,0,0,1,2254.428,0.0,90.277,mtsp,"(1, 2.5, 10)",0.6
15,7,0,0,0,1472.311,0.0,91.407,mtsp,"(1, 2.5, 10)",0.6
15,7,0,0,1,2553.496,0.0,82.24,mtsp,"(1, 2.5, 10)",0.6
15,8,0,0,0,1205.907,0.0,96.939,mtsp,"(1, 2.5, 10)",0.6
15,8,0,0,1,2110.787,0.0,84.408,mtsp,"(1, 2.5, 10)",0.6
15,9,0,0,0,1491.298,0.0,90.792,mtsp,"(1, 2.5, 10)",0.6
15,9,0,0,1,2568.185,0.0,84.484,mtsp,"(1, 2.5, 10)",0.6
15,0,0,0,0,1373.422,0.0,92.821,mtsp,"(1, 2.5, 10)",0.7
15,0,0,0,1,2287.574,0.0,88.492,mtsp,"(1, 2.5, 10)",0.7
15,1,0,0,0,1379.305,0.0,90.536,mtsp,"(1, 2.5, 10)",0.7
15,1,0,0,1,2374.489,0.0,86.275,mtsp,"(1, 2.5, 10)",0.7
15,10,0,0,0,1332.779,0.0,83.831,mtsp,"(1, 2.5, 10)",0.7
15,10,0,0,1,2222.487,0.0,82.843,mtsp,"(1, 2.5, 10)",0.7
15,11,0,0,0,1331.673,0.0,83.456,mtsp,"(1, 2.5, 10)",0.7
15,11,0,0,1,2304.223,0.0,89.769,mtsp,"(1, 2.5, 10)",0.7
15,12,0,0,0,1267.294,0.0,84.305,mtsp,"(1, 2.5, 10)",0.7
15,12,0,0,1,2211.635,0.0,83.084,mtsp,"(1, 2.5, 10)",0.7
15,13,0,0,0,1364.125,0.0,83.901,mtsp,"(1, 2.5, 10)",0.7
15,13,0,0,1,2323.643,0.0,82.231,mtsp,"(1, 2.5, 10)",0.7
15,14,0,0,0,1360.01,0.0,83.382,mtsp,"(1, 2.5, 10)",0.7
15,14,0,0,1,2303.71,0.0,81.489,mtsp,"(1, 2.5, 10)",0.7
15,15,0,0,0,1335.459,0.0,88.678,mtsp,"(1, 2.5, 10)",0.7
15,15,0,0,1,2231.33,0.0,87.291,mtsp,"(1, 2.5, 10)",0.7
15,16,0,0,0,1354.428,0.0,84.277,mtsp,"(1, 2.5, 10)",0.7
15,16,0,0,1,2515.838,0.0,88.147,mtsp,"(1, 2.5, 10)",0.7
15,17,0,0,0,1253.955,0.0,85.985,mtsp,"(1, 2.5, 10)",0.7
15,17,0,0,1,2122.912,0.0,91.341,mtsp,"(1, 2.5, 10)",0.7
15,18,0,0,0,1435.216,0.0,90.674,mtsp,"(1, 2.5, 10)",0.7
15,18,0,0,1,2481.374,0.0,88.607,mtsp,"(1, 2.5, 10)",0.7
15,19,0,0,0,1445.195,0.0,86.868,mtsp,"(1, 2.5, 10)",0.7
15,19,0,0,1,2391.434,0.0,82.284,mtsp,"(1, 2.5, 10)",0.7
15,2,0,0,0,1179.745,0.0,83.956,mtsp,"(1, 2.5, 10)",0.7
15,2,0,0,1,1903.516,0.0,92.605,mtsp,"(1, 2.5, 10)",0.7
15,3,0,0,0,1219.613,0.0,88.957,mtsp,"(1, 2.5, 10)",0.7
15,3,0,0,1,2072.342,0.0,87.614,mtsp,"(1, 2.5, 10)",0.7
15,4,0,0,0,1555.33,0.0,83.613,mtsp,"(1, 2.5, 10)",0.7
15,4,0,0,1,2644.097,0.0,82.172,mtsp,"(1, 2.5, 10)",0.7
15,5,0,0,0,1339.739,0.0,87.611,mtsp,"(1, 2.5, 10)",0.7
15,5,0,0,1,2294.856,0.0,90.246,mtsp,"(1, 2.5, 10)",0.7
15,6,0,0,0,1372.05,0.0,87.406,mtsp,"(1, 2.5, 10)",0.7
15,6,0,0,1,2282.344,0.0,88.896,mtsp,"(1, 2.5, 10)",0.7
15,7,0,0,0,1497.448,0.0,93.338,mtsp,"(1, 2.5, 10)",0.7
15,7,0,0,1,2548.503,0.0,90.666,mtsp,"(1, 2.5, 10)",0.7
15,8,0,0,0,1259.595,0.0,92.526,mtsp,"(1, 2.5, 10)",0.7
15,8,0,0,1,2145.706,0.0,83.481,mtsp,"(1, 2.5, 10)",0.7
15,9,0,0,0,1484.503,0.0,86.139,mtsp,"(1, 2.5, 10)",0.7
15,9,0,0,1,2605.431,0.0,84.617,mtsp,"(1, 2.5, 10)",0.7
15,0,0,0,0,1317.693,0.0,93.217,mtsp,"(1, 2.5, 10)",0.3
15,0,0,0,1,2330.689,0.0,92.291,mtsp,"(1, 2.5, 10)",0.3
15,1,0,0,0,1307.203,0.0,104.863,mtsp,"(1, 2.5, 10)",0.3
15,1,0,0,1,2357.242,0.0,82.914,mtsp,"(1, 2.5, 10)",0.3
15,10,0,0,0,1249.357,0.0,86.959,mtsp,"(1, 2.5, 10)",0.3
15,10,0,0,1,2218.632,0.0,82.405,mtsp,"(1, 2.5, 10)",0.3
15,11,0,0,0,1233.541,0.0,85.792,mtsp,"(1, 2.5, 10)",0.3
15,11,0,0,1,2116.656,0.0,80.903,mtsp,"(1, 2.5, 10)",0.3
15,12,0,0,0,1152.04,0.0,87.343,mtsp,"(1, 2.5, 10)",0.3
15,12,0,0,1,2156.421,0.0,91.617,mtsp,"(1, 2.5, 10)",0.3
15,13,0,0,0,1253.213,0.0,91.549,mtsp,"(1, 2.5, 10)",0.3
15,13,0,0,1,2450.183,0.0,90.001,mtsp,"(1, 2.5, 10)",0.3
15,14,0,0,0,1249.095,0.0,86.123,mtsp,"(1, 2.5, 10)",0.3
15,14,0,0,1,2287.725,0.0,84.395,mtsp,"(1, 2.5, 10)",0.3
15,15,0,0,0,1292.174,0.0,99.459,mtsp,"(1, 2.5, 10)",0.3
15,15,0,0,1,2316.012,0.0,82.843,mtsp,"(1, 2.5, 10)",0.3
15,16,0,0,0,1244.617,0.0,87.013,mtsp,"(1, 2.5, 10)",0.3
15,16,0,0,1,2494.649,0.0,85.64,mtsp,"(1, 2.5, 10)",0.3
15,17,0,0,0,1184.257,0.0,94.328,mtsp,"(1, 2.5, 10)",0.3
15,17,0,0,1,2087.833,0.0,88.21,mtsp,"(1, 2.5, 10)",0.3
15,18,0,0,0,1360.083,0.0,85.507,mtsp,"(1, 2.5, 10)",0.3
15,18,0,0,1,2423.641,0.0,87.778,mtsp,"(1, 2.5, 10)",0.3
15,19,0,0,0,1312.835,0.0,85.973,mtsp,"(1, 2.5, 10)",0.3
15,19,0,0,1,2432.694,0.0,85.789,mtsp,"(1, 2.5, 10)",0.3
15,2,0,0,0,1111.505,0.0,86.1,mtsp,"(1, 2.5, 10)",0.3
15,2,0,0,1,1862.828,0.0,95.492,mtsp,"(1, 2.5, 10)",0.3
15,3,0,0,0,1126.728,0.0,87.697,mtsp,"(1, 2.5, 10)",0.3
15,3,0,0,1,1975.022,0.0,87.917,mtsp,"(1, 2.5, 10)",0.3
15,4,0,0,0,1451.82,0.0,92.143,mtsp,"(1, 2.5, 10)",0.3
15,4,0,0,1,2765.669,0.0,87.523,mtsp,"(1, 2.5, 10)",0.3
15,5,0,0,0,1266.969,0.0,98.893,mtsp,"(1, 2.5, 10)",0.3
15,5,0,0,1,2156.102,0.0,88.729,mtsp,"(1, 2.5, 10)",0.3
15,6,0,0,0,1266.67,0.0,89.824,mtsp,"(1, 2.5, 10)",0.3
15,6,0,0,1,2234.697,0.0,91.779,mtsp,"(1, 2.5, 10)",0.3
15,7,0,0,0,1369.317,0.0,94.124,mtsp,"(1, 2.5, 10)",0.3
15,7,0,0,1,2526.219,0.0,86.852,mtsp,"(1, 2.5, 10)",0.3
15,8,0,0,0,1149.446,0.0,94.62,mtsp,"(1, 2.5, 10)",0.3
15,8,0,0,1,2123.215,0.0,88.644,mtsp,"(1, 2.5, 10)",0.3
15,9,0,0,0,1418.816,0.0,94.755,mtsp,"(1, 2.5, 10)",0.3
15,9,0,0,1,2506.234,0.0,91.936,mtsp,"(1, 2.5, 10)",0.3
15,0,0,0,0,1273.948,0.0,96.201,mtsp,"(1, 2.5, 10)",0.2
15,0,0,0,1,2323.125,0.0,99.543,mtsp,"(1, 2.5, 10)",0.2
15,1,0,0,0,1282.403,0.0,91.943,mtsp,"(1, 2.5, 10)",0.2
15,1,0,0,1,2377.541,0.0,79.136,mtsp,"(1, 2.5, 10)",0.2
15,10,0,0,0,1226.72,0.0,84.881,mtsp,"(1, 2.5, 10)",0.2
15,10,0,0,1,2268.959,0.0,80.488,mtsp,"(1, 2.5, 10)",0.2
15,11,0,0,0,1208.945,0.0,83.18,mtsp,"(1, 2.5, 10)",0.2
15,11,0,0,1,2219.794,0.0,85.354,mtsp,"(1, 2.5, 10)",0.2
15,12,0,0,0,1195.391,0.0,95.603,mtsp,"(1, 2.5, 10)",0.2
15,12,0,0,1,2105.083,0.0,84.264,mtsp,"(1, 2.5, 10)",0.2
15,13,0,0,0,1243.953,0.0,91.15,mtsp,"(1, 2.5, 10)",0.2
15,13,0,0,1,2457.571,0.0,80.529,mtsp,"(1, 2.5, 10)",0.2
15,14,0,0,0,1231.314,0.0,92.608,mtsp,"(1, 2.5, 10)",0.2
15,14,0,0,1,2328.159,0.0,84.734,mtsp,"(1, 2.5, 10)",0.2
15,15,0,0,0,1265.055,0.0,85.093,mtsp,"(1, 2.5, 10)",0.2
15,15,0,0,1,2323.493,0.0,80.359,mtsp,"(1, 2.5, 10)",0.2
15,16,0,0,0,1216.704,0.0,85.205,mtsp,"(1, 2.5, 10)",0.2
15,16,0,0,1,2469.546,0.0,87.369,mtsp,"(1, 2.5, 10)",0.2
15,17,0,0,0,1162.619,0.0,93.801,mtsp,"(1, 2.5, 10)",0.2
15,17,0,0,1,2064.207,0.0,86.957,mtsp,"(1, 2.5, 10)",0.2
15,18,0,0,0,1334.253,0.0,83.606,mtsp,"(1, 2.5, 10)",0.2
15,18,0,0,1,2473.141,0.0,83.662,mtsp,"(1, 2.5, 10)",0.2
15,19,0,0,0,1290.329,0.0,86.746,mtsp,"(1, 2.5, 10)",0.2
15,19,0,0,1,2421.964,0.0,78.883,mtsp,"(1, 2.5, 10)",0.2
15,2,0,0,0,1062.68,0.0,85.23,mtsp,"(1, 2.5, 10)",0.2
15,2,0,0,1,2087.012,0.0,90.383,mtsp,"(1, 2.5, 10)",0.2
15,3,0,0,0,1063.215,0.0,84.655,mtsp,"(1, 2.5, 10)",0.2
15,3,0,0,1,1934.774,0.0,87.562,mtsp,"(1, 2.5, 10)",0.2
15,4,0,0,0,1428.994,0.0,83.282,mtsp,"(1, 2.5, 10)",0.2
15,4,0,0,1,2741.313,0.0,78.416,mtsp,"(1, 2.5, 10)",0.2
15,5,0,0,0,1237.658,0.0,97.52,mtsp,"(1, 2.5, 10)",0.2
15,5,0,0,1,2133.802,0.0,93.754,mtsp,"(1, 2.5, 10)",0.2
15,6,0,0,0,1235.532,0.0,88.043,mtsp,"(1, 2.5, 10)",0.2
15,6,0,0,1,2217.534,0.0,85.185,mtsp,"(1, 2.5, 10)",0.2
15,7,0,0,0,1345.394,0.0,84.662,mtsp,"(1, 2.5, 10)",0.2
15,7,0,0,1,2418.615,0.0,92.75,mtsp,"(1, 2.5, 10)",0.2
15,8,0,0,0,1121.665,0.0,87.448,mtsp,"(1, 2.5, 10)",0.2
15,8,0,0,1,2084.452,0.0,86.74,mtsp,"(1, 2.5, 10)",0.2
15,9,0,0,0,1392.295,0.0,90.223,mtsp,"(1, 2.5, 10)",0.2
15,9,0,0,1,2437.284,0.0,89.874,mtsp,"(1, 2.5, 10)",0.2
15,0,0,0,0,1409.894,10000.0,15.527,dotsp,"(1, 2.5, 10)",0.8
15,0,0,0,1,2323.978,10000.0,13.871,dotsp,"(1, 2.5, 10)",0.8
15,1,0,0,0,1328.799,10000.0,14.631,dotsp,"(1, 2.5, 10)",0.8
15,1,0,0,1,2223.21,10000.0,13.859,dotsp,"(1, 2.5, 10)",0.8
15,10,0,0,0,1333.034,10000.0,9.922,dotsp,"(1, 2.5, 10)",0.8
15,10,0,0,1,2281.246,10000.0,9.255,dotsp,"(1, 2.5, 10)",0.8
15,11,0,0,0,1362.116,10000.0,7.289,dotsp,"(1, 2.5, 10)",0.8
15,11,0,0,1,2307.906,10000.0,6.703,dotsp,"(1, 2.5, 10)",0.8
15,12,0,0,0,1368.719,10000.0,18.05,dotsp,"(1, 2.5, 10)",0.8
15,12,0,0,1,2258.443,10000.0,17.622,dotsp,"(1, 2.5, 10)",0.8
15,13,0,0,0,1381.954,10000.0,10.657,dotsp,"(1, 2.5, 10)",0.8
15,13,0,0,1,2350.563,10000.0,10.113,dotsp,"(1, 2.5, 10)",0.8
15,14,0,0,0,1398.437,10000.0,10.14,dotsp,"(1, 2.5, 10)",0.8
15,14,0,0,1,2392.249,10000.0,9.601,dotsp,"(1, 2.5, 10)",0.8
15,15,0,0,0,1392.334,10000.0,15.761,dotsp,"(1, 2.5, 10)",0.8
15,15,0,0,1,2327.635,10000.0,14.331,dotsp,"(1, 2.5, 10)",0.8
15,16,0,0,0,1351.717,10000.0,11.766,dotsp,"(1, 2.5, 10)",0.8
15,16,0,0,1,2243.393,10000.0,11.213,dotsp,"(1, 2.5, 10)",0.8
15,17,0,0,0,1255.495,10000.0,19.666,dotsp,"(1, 2.5, 10)",0.8
15,17,0,0,1,2130.851,10000.0,18.459,dotsp,"(1, 2.5, 10)",0.8
15,18,0,0,0,1463.717,10000.0,10.581,dotsp,"(1, 2.5, 10)",0.8
15,18,0,0,1,2484.323,10000.0,9.863,dotsp,"(1, 2.5, 10)",0.8
15,19,0,0,0,1475.647,10000.0,12.107,dotsp,"(1, 2.5, 10)",0.8
15,19,0,0,1,2449.388,10000.0,11.309,dotsp,"(1, 2.5, 10)",0.8
15,2,0,0,0,1233.58,10000.0,11.392,dotsp,"(1, 2.5, 10)",0.8
15,2,0,0,1,2104.268,10000.0,9.936,dotsp,"(1, 2.5, 10)",0.8
15,3,0,0,0,1230.759,10000.0,11.054,dotsp,"(1, 2.5, 10)",0.8
15,3,0,0,1,2058.696,10000.0,10.704,dotsp,"(1, 2.5, 10)",0.8
15,4,0,0,0,1598.594,10000.0,9.299,dotsp,"(1, 2.5, 10)",0.8
15,4,0,0,1,2680.943,10000.0,8.729,dotsp,"(1, 2.5, 10)",0.8
15,5,0,0,0,1381.657,10000.0,15.047,dotsp,"(1, 2.5, 10)",0.8
15,5,0,0,1,2321.221,10000.0,13.417,dotsp,"(1, 2.5, 10)",0.8
15,6,0,0,0,1422.536,10000.0,14.01,dotsp,"(1, 2.5, 10)",0.8
15,6,0,0,1,2354.174,10000.0,12.763,dotsp,"(1, 2.5, 10)",0.8
15,7,0,0,0,1422.472,10000.0,14.433,dotsp,"(1, 2.5, 10)",0.8
15,7,0,0,1,2469.038,10000.0,13.184,dotsp,"(1, 2.5, 10)",0.8
15,8,0,0,0,1229.102,10000.0,11.429,dotsp,"(1, 2.5, 10)",0.8
15,8,0,0,1,2057.59,10000.0,10.992,dotsp,"(1, 2.5, 10)",0.8
